Age,Lat,Long
24,57.7211811,11.9459572
29,57.7211811,11.9459572
29,57.7211811,11.9459572
29,57.7211811,11.9459572
27,57.7211811,11.9459572
25,57.7211811,11.9459572
56,57.7212566,11.9485936
28,57.7212667,11.948124
34,57.7212667,11.948124
34,57.7209786,11.9482778
62,57.7212155,11.9476269
68,57.7209786,11.9482778
35,57.7212667,11.948124
38,57.7212667,11.948124
38,57.7209778,11.9487269
69,57.7209778,11.9487269
69,57.7209786,11.9482778
69,57.7212155,11.9476269
48,57.7211754,11.9470272
40,57.7211754,11.9470272
48,57.7212566,11.9485936
37,57.7212566,11.9485936
37,57.7209786,11.9482778
66,57.7209786,11.9482778
66,57.7212667,11.948124
66,57.7209778,11.9487269
66,57.7212155,11.9476269
66,57.7212155,11.9476269
42,57.7209738,11.9487266
42,57.7212667,11.948124
62,57.7209738,11.9487266
62,57.7209778,11.9487269
64,57.7211811,11.9459572
64,57.7211811,11.9459572
58,57.7209786,11.9482778
61,57.7211754,11.9470272
32,57.7211754,11.9470272
34,57.7277224,12.0733298
69,56.6627177,16.3420843
46,57.7186073,11.9508739
25,57.6897078,11.9851072
32,57.6872708,11.9140782
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
32,57.7209917,11.9463777
60,55.9481723,14.2726515
55,59.3675677,17.9879143
21,59.1848994,17.5930813
21,57.70887,11.97456
31,57.70887,11.97456
53,57.6988005,12.0103746
53,57.6988005,12.0103746
50,57.6988005,12.0103746
55,57.6988005,12.0103746
55,57.6988005,12.0103746
55,57.6846417,12.011461
55,57.6846417,12.011461
61,57.6595818,12.1109308
61,57.7077415,11.9821949
43,57.7192959,11.9410853
42,57.7192959,11.9410853
65,57.7192959,11.9410853
65,57.7192959,11.9410853
20,57.7192959,11.9410853
28,57.7130906,12.0085613
34,57.7133549,11.9176028
32,57.7133549,11.9176028
43,57.7171061,12.0422737
46,57.7171061,12.0422737
46,57.7171061,12.0422737
50,57.7171631,12.0423075
53,57.7171631,12.0423075
53,57.7172231,12.0423374
21,57.7172896,12.0423727
55,57.7172896,12.0423727
23,57.7172896,12.0423727
56,57.7172896,12.0423727
18,57.7172896,12.0423727
60,57.7174647,12.0424421
54,57.7174647,12.0424421
23,57.7174647,12.0424421
48,57.7169754,12.0427366
52,57.7169754,12.0427366
19,57.7169754,12.0427366
20,57.7170319,12.0427651
57,57.7170319,12.0427651
53,57.7170319,12.0427651
21,57.7170319,12.0427651
57,57.7174681,12.0426872
19,57.7174681,12.0426872
52,57.7170826,12.0427901
47,57.7170826,12.0427901
38,57.7171721,12.0428356
39,57.7171721,12.0428356
50,57.7172335,12.0428706
50,57.7167981,12.0431728
23,57.7167981,12.0431728
19,57.7167981,12.0431728
56,57.7168632,12.0432118
46,57.7168632,12.0432118
40,57.7173177,12.0430773
43,57.7173177,12.0430773
49,57.7169254,12.0432456
46,57.7169254,12.0432456
63,57.7169867,12.0432648
29,57.7169867,12.0432648
68,57.7169867,12.0432648
40,57.7169867,12.0432648
40,57.7172656,12.0431827
40,57.7172656,12.0431827
62,57.717051,12.0432989
64,57.717051,12.0432989
64,57.717316,12.0437992
64,57.7173961,12.0437849
69,57.7174638,12.0437822
63,57.7174638,12.0437822
52,57.7175439,12.0437676
39,57.7175439,12.0437676
67,57.7175993,12.0437765
67,57.7175993,12.0437765
37,57.717673,12.0438286
37,57.717673,12.0438286
52,57.7179187,12.0439622
52,57.7179187,12.0439622
19,57.7179187,12.0439622
59,57.7180601,12.0440116
63,57.7180601,12.0440116
39,57.7180941,12.0441339
38,57.7180941,12.0441339
63,57.7181631,12.0441737
62,57.7181631,12.0441737
39,57.7182357,12.0442145
40,57.7182357,12.0442145
68,57.7183096,12.044261
63,57.7183096,12.044261
25,57.7293656,12.0129254
25,57.7293656,12.0129254
59,57.7293656,12.0129254
21,57.7293656,12.0129254
31,57.7293656,12.0129254
59,57.7294251,12.0129661
64,57.7294251,12.0129661
46,57.7294251,12.0129661
53,57.7294251,12.0129661
64,57.7294251,12.0129661
25,57.7294251,12.0129661
30,57.7294953,12.0129144
30,57.7294953,12.0129144
45,57.7294953,12.0129144
55,57.7294953,12.0129144
37,57.7294953,12.0129144
36,57.7294043,12.0131692
36,57.7294043,12.0131692
31,57.7294043,12.0131692
67,57.7297435,12.0125501
55,57.7297435,12.0125501
38,57.7297435,12.0125501
28,57.7297435,12.0125501
34,57.7297435,12.0125501
28,57.7186421,11.9430816
65,57.7186421,11.9430816
65,57.7186421,11.9430816
65,57.7186421,11.9430816
20,57.7186421,11.9430816
36,57.7184953,11.9423034
34,57.7184953,11.9423034
27,57.7188085,11.9424366
19,57.7188085,11.9424366
28,57.7188085,11.9424366
28,57.7186466,11.9423804
64,57.7184618,11.9419193
63,57.7184618,11.9419193
21,57.7189575,11.9425174
19,57.7189575,11.9425174
54,57.7189575,11.9425174
24,57.7189575,11.9425174
65,57.7187601,11.9420053
61,57.7187601,11.9420053
61,57.7184063,11.9420193
32,57.7184063,11.9420193
27,57.7184063,11.9420193
31,57.7184063,11.9420193
29,57.7184063,11.9420193
29,57.7186079,11.9418616
33,57.6784492,11.9798808
36,57.6784492,11.9798808
36,57.5860989,11.9387152
36,57.48164,12.0641291
36,57.48164,12.0641291
59,57.70887,11.97456
32,59.483333,11.833333
40,59.483333,11.833333
40,59.6615978,12.5991959
43,59.6618502,12.5984263
66,59.6617887,12.5991123
66,59.6615978,12.5991959
55,59.6618502,12.5984263
59,59.6617887,12.5991123
57,59.6616932,12.5986793
48,59.6631039,12.5978369
52,59.6629065,12.5980952
57,59.6626577,12.5983655
21,59.6634637,12.5973695
54,59.6629065,12.5980952
67,59.6634637,12.5973695
50,59.6631039,12.5978369
61,59.6634637,12.5973695
61,59.6634637,12.5973695
69,59.6615978,12.5991959
40,59.8446414,12.0068557
40,55.588848,12.981504
30,55.5874315,12.9814558
54,55.5869514,12.9790408
40,57.6949129,12.0045932
48,57.6949129,12.0045932
61,59.8672302,17.6662278
50,55.3990803,12.9397699
50,59.2148463,17.9552329
50,59.3300655,17.9153444
53,59.8704734,17.6769573
53,59.8638542,17.6696135
53,57.6957313,11.9383038
53,59.8672302,17.6662278
49,55.3990803,12.9397699
27,59.8672302,17.6662278
27,55.3990803,12.9397699
67,57.70349,11.9146482
52,57.70349,11.9146482
48,57.70349,11.9146482
48,57.70349,11.9146482
34,57.70349,11.9146482
33,57.70349,11.9146482
33,57.70349,11.9146482
34,57.70349,11.9146482
32,57.70349,11.9146482
35,57.70349,11.9146482
40,57.70349,11.9146482
27,57.70349,11.9146482
19,57.70349,11.9146482
49,57.70349,11.9146482
49,57.70349,11.9146482
48,57.70349,11.9146482
48,57.70349,11.9146482
48,57.70349,11.9146482
41,57.70349,11.9146482
34,57.70349,11.9146482
32,57.70349,11.9146482
39,57.70349,11.9146482
24,57.70349,11.9146482
32,57.70349,11.9146482
29,57.70349,11.9146482
67,57.7169687,12.0631338
62,57.7169687,12.0631338
62,57.7169447,12.0632089
62,57.7169447,12.0632089
41,57.7169173,12.0632954
56,57.7168934,12.0633715
52,57.7168934,12.0633715
20,57.7168659,12.0634563
52,57.7168659,12.0634563
67,57.716842,12.0635323
67,57.716842,12.0635323
67,57.716842,12.0635323
63,57.716842,12.0635323
46,57.7168146,12.0636172
46,57.7168146,12.0636172
49,57.7167915,12.0636934
53,57.7167915,12.0636934
66,57.7596594,12.0380412
66,57.7596594,12.0380412
43,57.7596594,12.0380412
42,57.7596594,12.0380412
42,57.7596594,12.0380412
41,57.7596594,12.0380412
41,57.7596594,12.0380412
29,57.7596594,12.0380412
35,57.7596594,12.0380412
35,57.7596594,12.0380412
39,57.7596594,12.0380412
31,57.7596594,12.0380412
31,57.7596594,12.0380412
31,57.7596594,12.0380412
19,57.7596594,12.0380412
22,57.7596594,12.0380412
21,57.7596594,12.0380412
26,57.7596594,12.0380412
25,57.7596594,12.0380412
25,57.7596594,12.0380412
25,57.7596594,12.0380412
32,57.7596594,12.0380412
28,57.7596594,12.0380412
50,57.7596594,12.0380412
46,57.7596594,12.0380412
43,57.7596594,12.0380412
68,57.7596594,12.0380412
64,57.7596594,12.0380412
59,57.7596594,12.0380412
69,57.7596594,12.0380412
41,57.7596594,12.0380412
38,57.7596594,12.0380412
35,57.7596594,12.0380412
34,57.7596594,12.0380412
32,57.7596594,12.0380412
41,57.7596594,12.0380412
31,57.7596594,12.0380412
32,57.7596594,12.0380412
32,57.7596594,12.0380412
54,57.7596594,12.0380412
27,57.7596594,12.0380412
26,57.7596594,12.0380412
23,57.7596594,12.0380412
30,57.7596594,12.0380412
28,57.7596594,12.0380412
20,57.7596594,12.0380412
19,57.7596594,12.0380412
18,57.7596594,12.0380412
38,57.7596594,12.0380412
38,57.7596594,12.0380412
28,57.7596594,12.0380412
37,57.7596594,12.0380412
37,57.7596594,12.0380412
37,57.7596594,12.0380412
37,57.7596594,12.0380412
43,57.7596594,12.0380412
46,57.7596594,12.0380412
41,57.7596594,12.0380412
41,57.7596594,12.0380412
30,57.7596594,12.0380412
54,57.7596594,12.0380412
26,57.7596594,12.0380412
30,57.7596594,12.0380412
21,57.7596594,12.0380412
67,57.7596594,12.0380412
66,57.7596594,12.0380412
50,57.7596594,12.0380412
51,57.7596594,12.0380412
54,57.7596594,12.0380412
54,57.7596594,12.0380412
64,57.7596594,12.0380412
41,57.7596594,12.0380412
42,57.7596594,12.0380412
44,57.7596594,12.0380412
38,57.7596594,12.0380412
39,57.7596594,12.0380412
45,57.7596594,12.0380412
37,57.7596594,12.0380412
34,57.7596594,12.0380412
31,57.7596594,12.0380412
33,57.7596594,12.0380412
29,57.7596594,12.0380412
26,57.7596594,12.0380412
33,57.7596594,12.0380412
33,57.7596594,12.0380412
33,57.7596594,12.0380412
31,57.7596594,12.0380412
30,57.7596594,12.0380412
31,57.7596594,12.0380412
31,57.7600843,12.0377444
52,57.7600843,12.0377444
53,57.7600843,12.0377444
39,57.7600843,12.0377444
34,57.7600843,12.0377444
35,57.7600843,12.0377444
65,57.7600843,12.0377444
28,57.7600843,12.0377444
28,57.7600843,12.0377444
29,57.7600843,12.0377444
33,57.7600843,12.0377444
33,57.7600843,12.0377444
24,57.7600843,12.0377444
20,57.7600843,12.0377444
20,57.7600843,12.0377444
47,57.7600843,12.0377444
54,57.7600843,12.0377444
58,57.7600843,12.0377444
37,57.7600843,12.0377444
35,57.7600843,12.0377444
32,57.7600843,12.0377444
41,57.7600843,12.0377444
32,57.7600843,12.0377444
40,57.7600843,12.0377444
39,57.7600843,12.0377444
48,57.7600843,12.0377444
48,57.7600843,12.0377444
54,57.7600843,12.0377444
32,57.7600843,12.0377444
36,57.7600843,12.0377444
35,57.7600843,12.0377444
30,57.7600843,12.0377444
25,57.7600843,12.0377444
25,57.7600843,12.0377444
22,57.7600843,12.0377444
22,57.7600843,12.0377444
35,57.7600843,12.0377444
35,57.7600843,12.0377444
67,57.7600843,12.0377444
52,57.7600843,12.0377444
45,57.7600843,12.0377444
44,57.7600843,12.0377444
48,57.7600843,12.0377444
54,57.7600843,12.0377444
28,57.7600843,12.0377444
35,57.7600843,12.0377444
35,57.7600843,12.0377444
34,57.7600843,12.0377444
26,57.7600843,12.0377444
26,57.7600843,12.0377444
49,57.7600843,12.0377444
32,57.7600843,12.0377444
38,57.7600843,12.0377444
37,57.7600843,12.0377444
20,57.7600843,12.0377444
21,57.7600843,12.0377444
21,57.7600843,12.0377444
26,57.7600843,12.0377444
30,57.7600843,12.0377444
38,57.7600843,12.0377444
30,57.7600843,12.0377444
33,57.7600843,12.0377444
33,57.7600843,12.0377444
33,57.7600843,12.0377444
20,57.7600843,12.0377444
23,57.7600843,12.0377444
26,57.7600843,12.0377444
30,57.7600843,12.0377444
30,57.7600843,12.0377444
38,57.7597818,12.0387526
41,57.7597818,12.0387526
19,57.7597818,12.0387526
24,57.7597818,12.0387526
31,57.7597818,12.0387526
19,57.7597818,12.0387526
47,57.7597818,12.0387526
21,57.7597818,12.0387526
31,57.7597818,12.0387526
49,57.7597818,12.0387526
39,57.7597818,12.0387526
26,57.7597818,12.0387526
26,57.7597818,12.0387526
26,57.7599144,12.0386789
57,57.7599144,12.0386789
52,57.7599144,12.0386789
52,57.7599144,12.0386789
41,57.7599144,12.0386789
33,57.7599144,12.0386789
33,57.7599144,12.0386789
65,57.7599144,12.0386789
60,57.7599144,12.0386789
45,57.7599144,12.0386789
64,57.7604964,12.0374481
62,57.7604964,12.0374481
49,57.7604964,12.0374481
47,57.7604964,12.0374481
42,57.7604964,12.0374481
43,57.7604964,12.0374481
39,57.7604964,12.0374481
46,57.7604964,12.0374481
29,57.7604964,12.0374481
59,57.7604964,12.0374481
23,57.7604964,12.0374481
23,57.7604964,12.0374481
33,57.7604964,12.0374481
24,57.7604964,12.0374481
25,57.7604964,12.0374481
18,57.7604964,12.0374481
49,57.7604964,12.0374481
49,57.7604964,12.0374481
49,57.7604964,12.0374481
56,57.7604964,12.0374481
48,57.7604964,12.0374481
52,57.7604964,12.0374481
52,57.7604964,12.0374481
52,57.7604964,12.0374481
42,57.7604964,12.0374481
37,57.7604964,12.0374481
54,57.7604964,12.0374481
54,57.7604964,12.0374481
27,57.7604964,12.0374481
30,57.7604964,12.0374481
23,57.7604964,12.0374481
24,57.7604964,12.0374481
21,57.7604964,12.0374481
20,57.7604964,12.0374481
20,57.7604964,12.0374481
62,57.7604964,12.0374481
61,57.7604964,12.0374481
51,57.7604964,12.0374481
45,57.7604964,12.0374481
45,57.7604964,12.0374481
69,57.7604964,12.0374481
47,57.7604964,12.0374481
33,57.7604964,12.0374481
27,57.7604964,12.0374481
49,57.7604964,12.0374481
49,57.7604964,12.0374481
47,57.7604964,12.0374481
45,57.7604964,12.0374481
62,57.7604964,12.0374481
56,57.7604964,12.0374481
61,57.7604964,12.0374481
33,57.7604964,12.0374481
30,57.7604964,12.0374481
51,57.7604964,12.0374481
34,57.7604964,12.0374481
25,57.7604964,12.0374481
23,57.7604964,12.0374481
22,57.7604964,12.0374481
18,57.7604964,12.0374481
18,57.7604964,12.0374481
18,57.7604964,12.0374481
50,57.7604964,12.0374481
59,57.7604964,12.0374481
64,57.7604964,12.0374481
41,57.7604964,12.0374481
46,57.7604964,12.0374481
46,57.7604964,12.0374481
44,57.7604964,12.0374481
44,57.7604964,12.0374481
40,57.7604964,12.0374481
34,57.7604964,12.0374481
51,57.7604964,12.0374481
27,57.7604964,12.0374481
21,57.7604964,12.0374481
18,57.7604964,12.0374481
18,57.7604964,12.0374481
19,57.7604964,12.0374481
31,57.7604964,12.0374481
27,57.7604964,12.0374481
51,57.7600561,12.0385992
51,57.7600561,12.0385992
55,57.7600561,12.0385992
46,57.7600561,12.0385992
37,57.7600561,12.0385992
37,57.7600561,12.0385992
44,57.7600561,12.0385992
44,57.7600561,12.0385992
25,57.7600561,12.0385992
22,57.7600561,12.0385992
41,57.7600561,12.0385992
27,57.7600561,12.0385992
36,57.7600561,12.0385992
36,57.7600561,12.0385992
31,57.7600561,12.0385992
25,57.7601773,12.0384978
51,57.7601773,12.0384978
51,57.7601773,12.0384978
51,57.7601773,12.0384978
21,57.7601773,12.0384978
21,57.7601773,12.0384978
48,57.7601773,12.0384978
67,57.7602922,12.0384344
67,57.7602922,12.0384344
19,57.7602922,12.0384344
22,57.7602922,12.0384344
31,57.7602922,12.0384344
29,57.7602922,12.0384344
46,57.7602922,12.0384344
35,57.7602922,12.0384344
45,57.7602922,12.0384344
42,57.7604271,12.0384547
37,57.7604271,12.0384547
40,57.7604271,12.0384547
27,57.7604271,12.0384547
58,57.7604271,12.0384547
32,57.7604271,12.0384547
32,57.7604271,12.0384547
30,57.7604271,12.0384547
49,57.7604271,12.0384547
39,57.7604271,12.0384547
29,57.7604271,12.0384547
52,57.7600843,12.0377444
55,57.7600843,12.0377444
36,57.7600561,12.0385992
36,57.7604271,12.0384547
55,57.7602922,12.0384344
55,57.7596594,12.0380412
34,57.7604271,12.0384547
34,57.7604706,12.0380031
34,57.7604964,12.0374481
19,57.7602018,12.038338
19,57.7599601,12.0384706
19,57.7602018,12.038338
52,57.7602922,12.0384344
53,57.7602018,12.038338
53,57.7600928,12.0383995
29,57.7600561,12.0385992
33,57.7601773,12.0384978
33,57.7597818,12.0387525
44,57.7597818,12.0387525
44,57.7597818,12.0387525
44,57.7597818,12.0387525
44,57.7597818,12.0387525
44,57.7597818,12.0387525
68,57.7604271,12.0384547
68,57.7600928,12.0383995
68,57.7599601,12.0384706
66,57.7602018,12.038338
46,57.7600928,12.0383995
54,57.7597818,12.0387525
34,57.7597818,12.0387526
30,57.7600561,12.0385992
36,57.7600843,12.0377444
23,57.7599601,12.0384706
61,57.7600928,12.0383995
69,57.7598902,12.0385048
69,57.7599601,12.0384706
69,57.7600928,12.0383995
41,57.7598902,12.0385048
31,57.7604706,12.0380031
22,57.7599144,12.0386789
30,57.7600843,12.0377444
25,57.7599601,12.0384706
65,57.7600928,12.0383995
22,57.7599601,12.0384706
38,57.7604706,12.0380031
29,57.7599601,12.0384706
68,57.7598902,12.0385048
68,57.7599601,12.0384706
41,57.7602018,12.038338
56,57.7600928,12.0383995
55,57.7600928,12.0383995
61,57.7599601,12.0384706
51,57.7596594,12.0380412
68,57.7604271,12.0384547
64,57.7600928,12.0383995
64,57.7599601,12.0384706
39,57.7598902,12.0385048
45,57.7597818,12.0387525
37,57.7597818,12.0387526
23,57.7599601,12.0384706
23,57.7604271,12.0384547
60,57.7331239,12.0420558
34,57.7331239,12.0420558
67,57.7331239,12.0420558
60,57.7332965,12.0420947
22,57.7332965,12.0420947
24,57.7332965,12.0420947
41,57.7328731,12.0424424
44,57.7328731,12.0424424
53,57.7335844,12.041594
60,57.7335844,12.041594
19,57.7335844,12.041594
24,57.7335569,12.0423475
49,57.7335569,12.0423475
26,57.7335569,12.0423475
23,57.7335569,12.0423475
51,57.7335569,12.0423475
18,57.7335569,12.0423475
30,57.7335569,12.0423475
64,57.7331161,12.0425684
57,57.7331161,12.0425684
27,57.7331161,12.0425684
32,57.7331161,12.0425684
32,57.7337324,12.0420133
32,57.7338618,12.0415161
32,57.7338618,12.0415161
22,57.7013643,11.9551582
22,57.7010592,11.9556825
22,57.7010592,11.9556825
64,57.7010592,11.9556825
57,57.7010592,11.9556825
57,57.7010592,11.9556825
57,57.7010592,11.9556825
43,57.7010592,11.9556825
43,57.7010592,11.9556825
44,57.7010592,11.9556825
44,57.7010592,11.9556825
44,57.7010592,11.9556825
39,57.7010592,11.9556825
50,57.7010592,11.9556825
50,57.7010592,11.9556825
50,57.7010592,11.9556825
50,57.7010592,11.9556825
54,57.7010592,11.9556825
54,57.7010592,11.9556825
65,57.7010592,11.9556825
33,57.7010592,11.9556825
32,57.7010592,11.9556825
55,57.7191434,12.026451
20,57.7191434,12.026451
20,57.7191434,12.026451
31,57.7191434,12.026451
41,57.7191434,12.026451
38,57.7191434,12.026451
33,57.7191434,12.026451
27,57.7191434,12.026451
60,57.7191434,12.026451
38,57.7191434,12.026451
30,57.7191434,12.026451
33,57.7191434,12.026451
30,57.7191434,12.026451
31,57.7191434,12.026451
46,57.7191434,12.026451
42,57.7191434,12.026451
47,57.7191434,12.026451
58,57.7191434,12.026451
58,57.718946,12.0264089
24,57.718946,12.0264089
62,57.718946,12.0264089
41,57.718946,12.0264089
36,57.718946,12.0264089
36,57.718946,12.0264089
61,57.7190411,12.0265676
39,57.7190411,12.0265676
53,57.7190411,12.0265676
64,57.7190411,12.0265676
40,57.7190411,12.0265676
58,57.7190411,12.0265676
68,57.7190411,12.0265676
26,57.7190411,12.0265676
27,57.7190411,12.0265676
68,57.7191341,12.0267236
31,57.7191341,12.0267236
18,57.7191341,12.0267236
55,57.7191341,12.0267236
58,57.7191341,12.0267236
25,57.7191341,12.0267236
48,57.7191341,12.0267236
63,57.7191341,12.0267236
63,57.7191341,12.0267236
38,57.7191341,12.0267236
38,57.7191341,12.0267236
38,57.7191341,12.0267236
20,57.7191341,12.0267236
20,57.7196824,12.0258014
33,57.7192352,12.0268913
40,57.7192352,12.0268913
31,57.7192352,12.0268913
31,57.7192352,12.0268913
36,57.7192352,12.0268913
33,57.7192352,12.0268913
25,57.7192352,12.0268913
36,57.7194763,12.0271676
28,57.7194763,12.0271676
24,57.7194763,12.0271676
29,57.7194763,12.0271676
45,57.7194763,12.0271676
45,57.7194763,12.0271676
30,57.7194763,12.0271676
21,57.7194763,12.0271676
31,57.7194763,12.0271676
32,57.719556,12.0273005
28,57.719556,12.0273005
49,57.719556,12.0273005
47,57.719556,12.0273005
24,57.719556,12.0273005
25,57.7196377,12.027436
44,57.7196377,12.027436
68,57.7196377,12.027436
37,57.7196377,12.027436
59,57.7196377,12.027436
32,57.7197266,12.0275854
33,57.7197266,12.0275854
38,57.7197266,12.0275854
60,57.7197266,12.0275854
26,57.7197266,12.0275854
26,57.7197266,12.0275854
26,57.7197266,12.0275854
29,57.7197266,12.0275854
27,57.7198106,12.027725
60,57.7198106,12.027725
60,57.7198106,12.027725
55,57.7198106,12.027725
55,57.7198106,12.027725
55,57.7198106,12.027725
55,57.7198106,12.027725
50,57.7198876,12.0278547
57,57.7198876,12.0278547
31,57.7198876,12.0278547
28,57.7198876,12.0278547
28,57.7198876,12.0278547
31,57.7199581,12.0279719
28,57.7199581,12.0279719
53,57.7199581,12.0279719
48,57.7199581,12.0279719
42,57.7199581,12.0279719
33,57.7199581,12.0279719
34,57.7199581,12.0279719
28,57.7202952,12.0283535
27,57.7202952,12.0283535
62,57.7202952,12.0283535
29,57.7202952,12.0283535
26,57.7202952,12.0283535
29,57.7202952,12.0283535
29,57.7202952,12.0283535
34,57.7203721,12.0284819
20,57.7203721,12.0284819
51,57.7203721,12.0284819
21,57.7203721,12.0284819
27,57.7203721,12.0284819
29,57.7203721,12.0284819
49,57.7203721,12.0284819
34,57.7203721,12.0284819
34,57.7203721,12.0284819
62,56.6694335,12.8399664
62,57.70887,11.97456
62,56.6694335,12.8399664
54,56.6691775,12.8398971
39,56.6691775,12.8398971
52,56.6691775,12.8398971
49,56.6692837,12.8423599
24,56.6692837,12.8423599
32,56.6692837,12.8423599
37,56.6692837,12.8423599
32,56.6692837,12.8423599
49,56.025102,12.7507103
52,56.025102,12.7507103
68,57.70887,11.97456
58,56.0244194,12.7507949
26,56.0244194,12.7507949
43,57.70887,11.97456
43,56.0241907,12.7509065
38,57.70887,11.97456
31,56.0245442,12.7510277
31,56.0244194,12.7507949
69,57.70887,11.97456
50,57.70887,11.97456
50,56.0241907,12.7509065
51,57.70887,11.97456
26,56.0247451,12.7510525
26,56.0247451,12.7510525
56,56.0244194,12.7507949
29,56.0245442,12.7510277
63,56.0239813,12.751136
56,56.0239813,12.751136
56,56.0238007,12.7508747
56,56.0238007,12.7508747
43,56.0240877,12.7505819
23,55.7079157,13.209456
67,55.5299724,13.092417
67,56.2820417,13.2806125
51,55.7058927,13.1602147
51,59.6046295,16.5416039
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
51,57.7068816,11.9465861
65,57.7102705,11.9033945
65,57.6593628,11.9143588
67,57.665803,11.9220886
67,58.3467956,11.9325614
66,58.4804822,13.1401875
66,57.7047595,11.9638422
66,57.6989624,11.9476028
66,57.7082468,11.9654879
66,57.6994346,11.9501873
66,56.3843945,13.9880231
69,56.0370789,12.7031697
69,57.7062559,11.9138495
69,59.4069574,13.5176597
69,57.7056077,11.9700595
69,57.70887,11.97456
69,58.4139757,15.5884708
69,58.395376,15.624751
47,55.6020923,12.9758647
47,55.5545938,12.9232195
47,57.6972297,11.9292534
67,57.6947762,11.9415073
67,57.699296,11.9853426
67,58.6080329,16.2533906
67,57.7378217,12.0581814
67,57.70887,11.97456
67,55.430789,13.8045715
67,57.70887,11.97456
67,57.70887,11.97456
67,57.8059771,12.0254763
66,57.7002188,11.9878587
66,57.7009698,11.9707899
61,57.6815101,11.9478624
26,57.6641255,12.0098779
69,57.662175,11.9279661
58,57.7725799,12.0275619
25,57.6720076,11.9322704
25,58.505788,13.1472297
25,58.1839184,13.9657231
25,57.70887,11.97456
61,57.677963,11.9975241
61,57.7805696,14.2050012
61,57.6926039,11.9180548
61,56.0580335,12.7008701
61,57.7031594,11.9590734
67,57.70887,11.97456
40,56.1543522,13.7743313
40,58.5494276,15.0594419
40,57.6711974,11.8977859
27,57.7093522,11.9646077
28,59.4027298,13.5725045
27,58.4121707,15.6221465
52,58.3838064,15.6391897
23,58.3945109,15.6220347
18,58.3838064,15.6391897
18,57.70887,11.97456
64,57.672227,11.9352964
35,57.6986315,11.9434122
30,55.5843438,13.019902
29,55.5946816,12.9721397
51,57.70887,11.97456
51,57.6677044,11.8776911
51,57.7155368,11.9463985
33,58.5892328,16.2114484
69,57.6670447,12.0332114
55,58.5797709,16.2044782
55,57.703843,11.9616738
57,57.8694761,11.969632
59,59.4049125,17.9418622
55,59.3557389,17.9952485
59,59.4049125,17.9418622
51,57.6850247,11.9246266
51,55.695175,13.1921085
48,57.6997511,11.96824
26,57.7288514,12.0120023
31,57.715254,11.9975975
27,57.70887,11.97456
60,59.3076048,18.0807421
60,57.70887,11.97456
30,65.5807357,22.1384366
22,57.70887,11.97456
35,57.7441876,12.0520824
41,57.8011428,12.169795
46,57.8826417,11.988
30,57.7773364,12.2762269
51,57.9563482,12.1273524
32,59.3202358,18.0617868
32,57.7056699,11.967173
36,57.70887,11.97456
29,57.7204305,12.9393815
21,57.7204305,12.9393815
21,57.7202859,12.9410117
21,57.7210154,12.9429007
21,57.7210154,12.9429007
18,57.7207236,12.9431053
21,57.7207236,12.9431053
49,57.7207236,12.9431053
49,57.7010592,11.9556825
25,57.7010592,11.9556825
44,57.70887,11.97456
30,57.7010592,11.9556825
25,57.7012076,11.9553692
23,57.7012076,11.9553692
23,57.7010592,11.9556825
23,57.7010592,11.9556825
66,57.7010592,11.9556825
56,57.7015189,11.9549526
56,57.7010592,11.9556825
56,57.7010592,11.9556825
56,57.7010592,11.9556825
48,57.7010592,11.9556825
65,57.7010592,11.9556825
55,57.7010592,11.9556825
29,56.6747541,12.8519799
36,57.7010592,11.9556825
25,57.7010592,11.9556825
25,57.7010592,11.9556825
57,56.6739162,12.8501867
57,57.7010592,11.9556825
28,57.7010592,11.9556825
25,57.7010592,11.9556825
28,57.7010592,11.9556825
37,57.7010592,11.9556825
36,57.7010592,11.9556825
36,57.7010592,11.9556825
36,57.7010592,11.9556825
36,57.7010592,11.9556825
36,57.7015189,11.9549526
43,57.7015189,11.9549526
44,57.7010592,11.9556825
67,57.6555329,12.0155733
30,57.7015189,11.9549526
56,57.7010592,11.9556825
28,57.7010592,11.9556825
27,57.6554942,12.0143108
20,57.7010592,11.9556825
20,57.7010102,11.9555241
66,56.2868705,14.5333367
48,56.2853229,14.5320447
61,56.2809791,14.5300158
35,56.2809791,14.5300158
60,55.9977457,14.0701685
35,57.7010592,11.9556825
34,57.7010592,11.9556825
50,57.7010592,11.9556825
46,57.7012076,11.9553692
