weight,latitude,longitude
62,57.695488,11.9362121
62,57.6974849,11.9348044
62,57.6931273,11.9371296
62,57.6932886,11.9369952
62,57.6931273,11.9371296
62,57.695488,11.9362121
62,57.6951717,11.9354241
62,57.6946842,11.9368304
64,57.6946842,11.9368304
64,57.6931273,11.9371296
64,57.6927863,11.9372354
64,57.6961734,11.9357257
64,57.6962594,11.935694
63,57.6951717,11.9354241
63,57.6959257,11.9358146
63,57.6961734,11.9357257
63,57.6976724,11.9348057
63,57.6951219,11.9351027
63,57.6964066,11.9347838
63,57.6961734,11.9357257
63,57.6956024,11.9352692
63,57.6965665,11.935744
63,57.6927863,11.9372354
65,57.6965665,11.935744
64,57.6947847,11.9367515
64,57.6976322,11.9351997
64,57.6964592,11.9349484
64,57.6976322,11.9351997
64,57.6975342,11.9342418
64,57.6931273,11.9371296
64,57.6931273,11.9371296
64,57.6929549,11.9371827
64,57.6964074,11.9356412
64,57.6947516,11.9354506
65,57.695488,11.9362121
65,57.6947847,11.9367515
65,57.6929549,11.9371827
65,57.6973075,11.9349376
65,57.6947403,11.9355772
65,57.695488,11.9362121
65,57.6951717,11.9354241
65,57.6960096,11.9357842
65,57.6946842,11.9368304
67,57.6976724,11.9348057
66,57.6965665,11.935744
66,57.695488,11.9362121
66,57.6947516,11.9354506
66,57.6955466,11.9350929
66,57.6951219,11.9351027
66,57.6973075,11.9349376
66,57.6960096,11.9357842
66,57.6932886,11.9369952
66,57.6947403,11.9355772
68,57.6947516,11.9354506
68,57.6956024,11.9352692
68,57.6927863,11.9372354
67,57.6927863,11.9372354
67,57.6976724,11.9348057
67,57.6956024,11.9352692
67,57.6979591,11.9352939
67,57.6956024,11.9352692
67,57.6931273,11.9371296
67,57.6947847,11.9367515
67,57.6951717,11.9354241
67,57.6931273,11.9371296
67,57.6959257,11.9358146
69,57.6932886,11.9369952
69,57.6932886,11.9369952
69,57.6947847,11.9367515
69,57.6934847,11.9368459
69,57.6904851,11.9389084
69,57.6927863,11.9372354
69,57.6932886,11.9369952
68,57.6955466,11.9350929
68,57.695488,11.9362121
68,57.6970574,11.9354068
68,57.6964592,11.9349484
68,57.6947516,11.9354506
68,57.6927863,11.9372354
68,57.6927863,11.9372354
68,57.6947847,11.9367515
68,57.6955466,11.9350929
68,57.6947847,11.9367515
70,57.6961734,11.9357257
70,57.6960317,11.9351105
69,57.6932886,11.9369952
69,57.6973075,11.9349376
69,57.6934847,11.9368459
69,57.6947403,11.9355772
69,57.6955466,11.9350929
69,57.6973075,11.9349376
69,57.6973075,11.9349376
69,57.6931273,11.9371296
69,57.6974849,11.9348044
69,57.6964066,11.9347838
71,57.6959257,11.9358146
71,57.6951219,11.9351027
70,57.6931273,11.9371296
70,57.6980749,11.9352202
70,57.6947516,11.9354506
70,57.6974131,11.934496
70,57.6929549,11.9371827
70,57.6947847,11.9367515
70,57.6964074,11.9356412
70,57.6932886,11.9369952
70,57.6973075,11.9349376
70,57.6960317,11.9351105
72,57.6959257,11.9358146
72,57.6960096,11.9357842
72,57.6956024,11.9352692
72,57.6951219,11.9351027
72,57.6961734,11.9357257
72,57.6932886,11.9369952
71,57.6929549,11.9371827
71,57.6947403,11.9355772
71,57.6976969,11.934368
71,57.6929549,11.9371827
71,57.6961734,11.9357257
71,57.6962594,11.935694
71,57.6955466,11.9350929
71,57.6950937,11.9363402
71,57.6932886,11.9369952
72,57.6929549,11.9371827
72,57.6950937,11.9363402
72,57.6931273,11.9371296
72,57.6979591,11.9352939
72,57.6934847,11.9368459
72,57.6951717,11.9354241
72,57.6932886,11.9369952
72,57.6956024,11.9352692
74,57.6960096,11.9357842
73,57.6979591,11.9352939
73,57.6956024,11.9352692
73,57.6964074,11.9356412
73,57.6947847,11.9367515
73,57.6974849,11.9348044
73,57.6961734,11.9357257
73,57.6929549,11.9371827
73,57.6974849,11.9348044
73,57.6964074,11.9356412
75,57.6951219,11.9351027
75,57.6929549,11.9371827
75,57.6927863,11.9372354
74,57.6976724,11.9348057
74,57.6932886,11.9369952
74,57.6980749,11.9352202
74,57.6976724,11.9348057
74,57.6951717,11.9354241
74,57.6927863,11.9372354
74,57.6932886,11.9369952
74,57.6946842,11.9368304
74,57.6961066,11.9351466
74,57.6947403,11.9355772
77,57.6931273,11.9371296
77,57.6927863,11.9372354
77,57.6956024,11.9352692
76,57.6947403,11.9355772
76,57.6929549,11.9371827
76,57.6956024,11.9352692
76,57.6960317,11.9351105
76,57.6961734,11.9357257
76,57.6929549,11.9371827
76,57.6951219,11.9351027
76,57.6950937,11.9363402
76,57.6961066,11.9351466
79,57.6980749,11.9352202
78,57.6979591,11.9352939
78,57.6960317,11.9351105
78,57.6927863,11.9372354
78,57.6956024,11.9352692
78,57.6959257,11.9358146
78,57.6964074,11.9356412
82,57.6976724,11.9348057
82,57.6934847,11.9368459
81,57.6934847,11.9368459
81,57.6955466,11.9350929
81,57.6934847,11.9368459
81,57.6932886,11.9369952
81,57.6973075,11.9349376
81,57.6974849,11.9348044
80,57.6964592,11.9349484
80,57.6947403,11.9355772
80,57.6959257,11.9358146
80,57.695488,11.9362121
80,57.6927863,11.9372354
85,57.6947847,11.9367515
92,57.695488,11.9362121
91,57.6947516,11.9354506
90,57.6974849,11.9348044
89,57.6927863,11.9372354
88,57.6951717,11.9354241
88,57.6932886,11.9369952
88,57.7341871,12.0173492
74,57.7338965,12.0172574
62,57.7343138,12.0173883
61,57.7341871,12.0173492
59,57.7341871,12.0173492
58,57.733757,12.0172138
57,57.733757,12.0172138
56,57.7343138,12.0173883
55,57.7343138,12.0173883
53,57.7338965,12.0172574
46,57.7338965,12.0172574
46,57.733757,12.0172138
36,57.733757,12.0172138
35,57.7341871,12.0173492
32,57.7343138,12.0173883
32,57.7338965,12.0172574
31,57.7341871,12.0173492
31,57.7338965,12.0172574
31,57.7343138,12.0173883
30,57.7343138,12.0173883
30,57.7338965,12.0172574
29,57.7343138,12.0173883
28,57.7341871,12.0173492
27,57.7341871,12.0173492
27,57.7338965,12.0172574
26,57.733757,12.0172138
23,57.7341871,12.0173492
41,57.702332,12.010905
41,57.7024155,12.0104384
37,57.7023478,12.0104413
36,57.7023478,12.0104413
26,57.7022987,12.0105769
21,57.70251,12.010891
20,57.7022987,12.0105769
20,57.702183,12.0104759
18,57.70251,12.010891
48,57.7021763,12.0108999
48,57.7023016,12.0104544
37,57.6844585,11.9158165
36,57.6846049,11.9160584
34,57.6846605,11.9161505
34,57.6845429,11.9159561
34,57.6846605,11.9161505
34,57.6845429,11.9159561
33,57.6846049,11.9160584
32,57.6847336,11.9162147
30,57.6846605,11.9161505
30,57.6846049,11.9160584
30,57.6845429,11.9159561
28,57.6847336,11.9162147
28,57.6844585,11.9158165
28,57.6846049,11.9160584
27,57.6844585,11.9158165
27,57.6845429,11.9159561
26,57.6844585,11.9158165
24,57.6845429,11.9159561
22,57.6846605,11.9161505
20,57.668664,11.9262909
20,57.6686362,11.9270786
18,57.6711599,11.9252859
18,57.6714971,11.9257558
17,57.6711599,11.9252859
17,57.6686612,11.926051
16,57.6688897,11.9293691
16,57.6714971,11.9257558
16,57.6689025,11.929876
16,57.6711599,11.9252859
16,57.6718589,11.9262025
27,57.6711646,11.929652
27,57.6691058,11.9292078
27,57.6703433,11.9246612
27,57.6699131,11.9244602
27,57.6705697,11.929804
27,57.6711599,11.9252859
26,57.6711646,11.929652
25,57.6698707,11.9299287
25,57.6693755,11.9299695
25,57.6691058,11.9292078
25,57.6693755,11.9299695
25,57.66863,11.9265212
25,57.6691058,11.9292078
25,57.6703335,11.9298327
24,57.6703433,11.9246612
24,57.6718589,11.9262025
24,57.6703433,11.9246612
28,57.6718589,11.9262025
28,57.6703433,11.9246612
28,57.6711646,11.929652
28,57.6686362,11.9270786
28,57.6698707,11.9299287
28,57.6691058,11.9292078
28,57.6693755,11.9299695
28,57.6703335,11.9298327
28,57.6702193,11.9298346
30,57.6692263,11.92972
30,57.6702193,11.9298346
30,57.6692263,11.92972
30,57.6688588,11.9289017
30,57.6699131,11.9244602
29,57.6718589,11.9262025
29,57.6703433,11.9246612
29,57.6714971,11.9257558
29,57.6691058,11.9292078
29,57.66863,11.9265212
29,57.6692263,11.92972
29,57.6693755,11.9299695
29,57.6686752,11.9275701
29,57.6693755,11.9299695
29,57.6691058,11.9292078
31,57.6699131,11.9244602
31,57.6714971,11.9257558
31,57.6691058,11.9292078
31,57.6710429,11.9297755
30,57.6703433,11.9246612
30,57.6714971,11.9257558
30,57.6703433,11.9246612
30,57.6699131,11.9244602
30,57.6686777,11.9278696
30,57.6691058,11.9292078
30,57.6693755,11.9299695
30,57.6703433,11.9246612
30,57.6692263,11.92972
32,57.6688897,11.9293691
31,57.6693755,11.9299695
31,57.6718589,11.9262025
31,57.6707114,11.9250415
31,57.6692263,11.92972
31,57.6691058,11.9292078
31,57.6693755,11.9299695
31,57.6693755,11.9299695
31,57.66863,11.9265212
31,57.6699131,11.9244602
31,57.6686612,11.926051
32,57.6691058,11.9292078
32,57.668664,11.9262909
32,57.6693755,11.9299695
32,57.6714971,11.9257558
32,57.6691058,11.9292078
32,57.668865,11.9291255
32,57.66863,11.9265212
32,57.6686752,11.9275701
32,57.6693755,11.9299695
32,57.6693755,11.9299695
34,57.6686333,11.9268385
34,57.6714971,11.9257558
34,57.6699131,11.9244602
34,57.6714971,11.9257558
34,57.6689025,11.929876
34,57.6686752,11.9275701
34,57.6699131,11.9244602
34,57.6707114,11.9250415
33,57.6691058,11.9292078
33,57.6692263,11.92972
33,57.6703433,11.9246612
33,57.668664,11.9262909
33,57.6699131,11.9244602
33,57.6699131,11.9244602
33,57.6686387,11.9273585
33,57.6693755,11.9299695
33,57.6686612,11.926051
33,57.6693755,11.9299695
34,57.668865,11.9291255
34,57.6686333,11.9268385
34,57.6718589,11.9262025
34,57.6693755,11.9299695
36,57.6711599,11.9252859
36,57.6707114,11.9250415
35,57.6688897,11.9293691
35,57.6703433,11.9246612
35,57.6718589,11.9262025
35,57.6718589,11.9262025
37,57.6711599,11.9252859
37,57.6703433,11.9246612
37,57.6703433,11.9246612
36,57.668865,11.9291255
36,57.6714971,11.9257558
36,57.6705697,11.929804
36,57.6711646,11.929652
36,57.6700998,11.9298572
36,57.6686362,11.9270786
36,57.6692263,11.92972
36,57.6686777,11.9278696
36,57.6693755,11.9299695
36,57.6703433,11.9246612
37,57.6691058,11.9292078
37,57.6686333,11.9268385
37,57.6703433,11.9246612
37,57.6718589,11.9262025
37,57.6703433,11.9246612
37,57.6686777,11.9278696
39,57.6686333,11.9268385
39,57.6718589,11.9262025
39,57.6691058,11.9292078
39,57.6693755,11.9299695
38,57.66863,11.9265212
38,57.6693755,11.9299695
38,57.668865,11.9291255
38,57.668865,11.9291255
38,57.6686612,11.926051
38,57.6688962,11.9296267
42,57.6692263,11.92972
42,57.6686387,11.9273585
42,57.6686777,11.9278696
42,57.6692263,11.92972
41,57.6699131,11.9244602
41,57.6707114,11.9250415
41,57.6692263,11.92972
41,57.6714971,11.9257558
41,57.6686752,11.9275701
41,57.6692263,11.92972
41,57.6686752,11.9275701
41,57.6693755,11.9299695
41,57.6693755,11.9299695
41,57.6692263,11.92972
40,57.6688588,11.9289017
40,57.6692263,11.92972
40,57.6691058,11.9292078
40,57.6707114,11.9250415
40,57.6686333,11.9268385
46,57.6692263,11.92972
46,57.6698707,11.9299287
45,57.6707114,11.9250415
44,57.6714971,11.9257558
44,57.6718589,11.9262025
50,57.6711599,11.9252859
50,57.66863,11.9265212
50,57.6718589,11.9262025
49,57.6703433,11.9246612
49,57.6699131,11.9244602
49,57.6689025,11.929876
49,57.6707114,11.9250415
49,57.6707114,11.9250415
49,57.6714971,11.9257558
49,57.6711646,11.929652
48,57.6692263,11.92972
48,57.6711646,11.929652
48,57.6711601,11.9291273
54,57.6702193,11.9298346
54,57.6711601,11.9291273
54,57.6689633,11.9305397
53,57.6686387,11.9273585
53,57.6714971,11.9257558
53,57.6711601,11.9291273
53,57.6686362,11.9270786
53,57.6711601,11.9291273
53,57.6699131,11.9244602
52,57.6709208,11.92974
52,57.6686612,11.926051
57,57.6714971,11.9257558
57,57.6698707,11.9299287
57,57.66863,11.9265212
56,57.6686612,11.926051
56,57.6703433,11.9246612
56,57.6689025,11.929876
56,57.6718589,11.9262025
56,57.6686752,11.9275701
56,57.6686387,11.9273585
56,57.6711601,11.9291273
59,57.6699131,11.9244602
59,57.6711599,11.9252859
58,57.6705697,11.929804
58,57.6707114,11.9250415
58,57.6718589,11.9262025
58,57.6711601,11.9291273
58,57.6706861,11.9297753
61,57.6711599,11.9252859
61,57.6703433,11.9246612
61,57.6686777,11.9278696
61,57.6709208,11.92974
61,57.6689025,11.929876
61,57.6699131,11.9244602
60,57.6706861,11.9297753
60,57.6686612,11.926051
60,57.6703433,11.9246612
60,57.6689633,11.9305397
60,57.6686612,11.926051
60,57.6686387,11.9273585
60,57.6689616,11.9303895
60,57.668664,11.9262909
60,57.6711599,11.9252859
60,57.6699131,11.9244602
63,57.6703335,11.9298327
63,57.6702193,11.9298346
63,57.6703433,11.9246612
63,57.6689633,11.9305397
62,57.6704531,11.9298073
62,57.6718589,11.9262025
62,57.6688962,11.9296267
62,57.6698707,11.9299287
62,57.6714971,11.9257558
62,57.6711599,11.9252859
62,57.6692263,11.92972
65,57.6711599,11.9252859
65,57.66863,11.9265212
65,57.6703433,11.9246612
65,57.6711599,11.9252859
65,57.6689633,11.9305397
65,57.6688897,11.9293691
65,57.6703433,11.9246612
65,57.6707114,11.9250415
65,57.6707114,11.9250415
65,57.6689616,11.9303895
65,57.6689633,11.9305397
65,57.6714971,11.9257558
64,57.6689025,11.929876
64,57.6688897,11.9293691
64,57.6692263,11.92972
64,57.6703433,11.9246612
64,57.6686612,11.926051
64,57.668865,11.9291255
67,57.6718589,11.9262025
67,57.6718589,11.9262025
67,57.6718589,11.9262025
67,57.6714971,11.9257558
67,57.6689616,11.9303895
67,57.6707114,11.9250415
67,57.6711646,11.929652
66,57.6718589,11.9262025
66,57.6711646,11.929652
66,57.6692263,11.92972
66,57.6686387,11.9273585
66,57.6698707,11.9299287
66,57.6714971,11.9257558
66,57.668664,11.9262909
66,57.6699832,11.9298616
66,57.6708057,11.9297712
66,57.6686333,11.9268385
70,57.6688588,11.9289017
70,57.6703433,11.9246612
70,57.6699131,11.9244602
70,57.6699131,11.9244602
69,57.6699131,11.9244602
69,57.6686612,11.926051
69,57.6700998,11.9298572
69,57.6718589,11.9262025
69,57.6707114,11.9250415
69,57.66863,11.9265212
68,57.6711599,11.9252859
68,57.6718589,11.9262025
68,57.6718589,11.9262025
68,57.6686387,11.9273585
68,57.6699131,11.9244602
68,57.6688588,11.9289017
68,57.6702193,11.9298346
70,57.6699131,11.9244602
70,57.6706861,11.9297753
70,57.668865,11.9291255
70,57.6703433,11.9246612
70,57.6691058,11.9292078
70,57.6718589,11.9262025
70,57.6718589,11.9262025
70,57.6714971,11.9257558
70,57.6714971,11.9257558
71,57.6707114,11.9250415
71,57.6700998,11.9298572
71,57.6718589,11.9262025
71,57.6711599,11.9252859
71,57.6718589,11.9262025
71,57.6699131,11.9244602
71,57.6703433,11.9246612
71,57.6711599,11.9252859
71,57.6689025,11.929876
71,57.6704531,11.9298073
74,57.6698707,11.9299287
73,57.6699832,11.9298616
73,57.6699131,11.9244602
73,57.6686362,11.9270786
73,57.6699832,11.9298616
73,57.6711599,11.9252859
73,57.6714971,11.9257558
73,57.6714971,11.9257558
73,57.6699131,11.9244602
72,57.6711599,11.9252859
72,57.6711599,11.9252859
72,57.6707114,11.9250415
72,57.6711599,11.9252859
72,57.6707114,11.9250415
72,57.6718589,11.9262025
72,57.6711599,11.9252859
72,57.6686333,11.9268385
72,57.6707114,11.9250415
72,57.6699131,11.9244602
75,57.6708057,11.9297712
75,57.6711599,11.9252859
75,57.6688588,11.9289017
75,57.6686387,11.9273585
75,57.6714971,11.9257558
75,57.6700998,11.9298572
74,57.6705697,11.929804
74,57.6703433,11.9246612
74,57.6711599,11.9252859
74,57.6703433,11.9246612
74,57.6718589,11.9262025
74,57.6703335,11.9298327
74,57.6688962,11.9296267
74,57.6686362,11.9270786
74,57.6699832,11.9298616
74,57.6699131,11.9244602
77,57.6699832,11.9298616
77,57.6718589,11.9262025
77,57.6703433,11.9246612
77,57.6707114,11.9250415
77,57.6711599,11.9252859
77,57.6699131,11.9244602
77,57.6707114,11.9250415
77,57.668664,11.9262909
76,57.6718589,11.9262025
76,57.6718589,11.9262025
76,57.6699131,11.9244602
76,57.6707114,11.9250415
76,57.6703433,11.9246612
76,57.6707114,11.9250415
76,57.6704531,11.9298073
76,57.6718589,11.9262025
76,57.6711599,11.9252859
76,57.6714971,11.9257558
79,57.6711599,11.9252859
79,57.6686612,11.926051
78,57.6707114,11.9250415
78,57.6707114,11.9250415
78,57.6711646,11.929652
78,57.6710429,11.9297755
78,57.6711599,11.9252859
78,57.6704531,11.9298073
78,57.6703433,11.9246612
78,57.6718589,11.9262025
78,57.6688962,11.9296267
82,57.6699131,11.9244602
82,57.6709208,11.92974
82,57.6718589,11.9262025
82,57.6704531,11.9298073
82,57.6714971,11.9257558
82,57.6711599,11.9252859
81,57.6709208,11.92974
81,57.6707114,11.9250415
81,57.6710429,11.9297755
81,57.6714971,11.9257558
81,57.6714971,11.9257558
80,57.6714971,11.9257558
80,57.6714971,11.9257558
80,57.6711646,11.929652
80,57.6707114,11.9250415
80,57.6711599,11.9252859
80,57.6711599,11.9252859
80,57.6710429,11.9297755
87,57.6706861,11.9297753
86,57.6692263,11.92972
86,57.6718589,11.9262025
86,57.668664,11.9262909
86,57.6703335,11.9298327
86,57.6707114,11.9250415
85,57.6714971,11.9257558
85,57.6699832,11.9298616
85,57.6718589,11.9262025
85,57.6704531,11.9298073
85,57.6706861,11.9297753
84,57.6718589,11.9262025
84,57.6714971,11.9257558
84,57.6718589,11.9262025
84,57.6711599,11.9252859
84,57.6699131,11.9244602
84,57.6714971,11.9257558
91,57.6711646,11.929652
91,57.6703335,11.9298327
91,57.6700998,11.9298572
90,57.6688962,11.9296267
90,57.6711599,11.9252859
90,57.6692263,11.92972
90,57.6704531,11.9298073
89,57.6708057,11.9297712
89,57.6710429,11.9297755
89,57.6714971,11.9257558
89,57.6703433,11.9246612
89,57.6703433,11.9246612
89,57.6714971,11.9257558
89,57.6718589,11.9262025
88,57.6708057,11.9297712
88,57.6709208,11.92974
88,57.668865,11.9291255
88,57.6699131,11.9244602
88,57.6707114,11.9250415
88,57.6703433,11.9246612
37,57.739824,12.0630374
36,57.7393653,12.0631477
35,57.739824,12.0630374
31,57.7393653,12.0631477
28,57.7388718,12.0632802
27,57.7389862,12.0631087
20,57.7392762,12.0630393
18,57.7392762,12.0630393
17,57.7396987,12.0629239
17,57.7396703,12.0630636
52,57.7396987,12.0629239
51,57.7389862,12.0631087
49,57.7394137,12.0629975
48,57.7396703,12.0630636
30,57.6988803,12.0164644
29,57.6988803,12.0164644
28,57.6989472,12.0165319
28,57.6989472,12.0165319
27,57.6989472,12.0165319
26,57.6988803,12.0164644
26,57.6989472,12.0165319
26,57.6989472,12.0165319
26,57.6988803,12.0164644
25,57.6989472,12.0165319
25,57.6989472,12.0165319
24,57.6989472,12.0165319
24,57.6989472,12.0165319
24,57.6988803,12.0164644
24,57.6989472,12.0165319
22,57.6989472,12.0165319
17,57.6988803,12.0164644
17,57.6988803,12.0164644
35,57.6988803,12.0164644
35,57.70887,11.97456
34,57.6988803,12.0164644
34,57.6989472,12.0165319
34,57.6989472,12.0165319
32,57.6988803,12.0164644
32,57.6989472,12.0165319
32,57.6989472,12.0165319
52,57.6988803,12.0164644
52,57.6988803,12.0164644
52,57.6989472,12.0165319
51,57.6989472,12.0165319
51,57.6988803,12.0164644
50,57.6989472,12.0165319
50,57.6989472,12.0165319
50,57.6988803,12.0164644
49,57.6989472,12.0165319
49,57.6989472,12.0165319
49,57.6988803,12.0164644
49,57.6988803,12.0164644
61,57.6988803,12.0164644
60,57.6989472,12.0165319
60,57.6989472,12.0165319
60,57.6989472,12.0165319
60,57.6989472,12.0165319
59,57.6989472,12.0165319
59,57.6989472,12.0165319
58,57.6988803,12.0164644
58,57.6989472,12.0165319
58,57.6988803,12.0164644
57,57.6988803,12.0164644
57,57.6988803,12.0164644
57,57.6989472,12.0165319
67,57.6988803,12.0164644
67,57.6989472,12.0165319
66,57.6988803,12.0164644
65,57.6989472,12.0165319
65,57.6989472,12.0165319
65,57.6988803,12.0164644
65,57.6989472,12.0165319
64,57.6988803,12.0164644
64,57.6989472,12.0165319
64,57.6988803,12.0164644
75,57.6988803,12.0164644
74,57.6989472,12.0165319
74,57.6988803,12.0164644
74,57.6989472,12.0165319
74,57.6989472,12.0165319
74,57.6989472,12.0165319
73,57.6989472,12.0165319
73,57.6989472,12.0165319
73,57.6988803,12.0164644
72,57.6989472,12.0165319
39,57.7398935,12.0672378
39,57.7408832,12.0670263
34,57.7406911,12.0670796
18,57.7405804,12.0671085
16,57.7404323,12.0670168
16,57.7399128,12.067362
50,57.7399676,12.0671995
49,57.7405106,12.0669953
48,57.7406475,12.0669615
17,57.747028,12.0505289
17,57.7469521,12.0502664
17,57.7473581,12.0509508
16,57.7476175,12.0509472
16,57.747028,12.0505289
46,57.7469521,12.0502664
45,57.7469414,12.0490935
44,57.7470063,12.0497084
43,57.7464334,12.0482956
43,57.7476966,12.0511763
43,57.7477561,12.0514302
43,57.7473638,12.0512456
43,57.7464027,12.0476437
43,57.7468869,12.0488412
43,57.7473183,12.0503176
42,57.7468869,12.0488412
42,57.7469414,12.0490935
42,57.7465204,12.0477476
40,57.7464027,12.0476437
59,57.7468578,12.0499604
56,57.7463822,12.0480098
56,57.747028,12.0505289
53,57.7467519,12.0491217
52,57.7479538,12.0515421
52,57.7473581,12.0509508
51,57.747028,12.0505289
50,57.7467519,12.0491217
50,57.7465966,12.047536
49,57.7464334,12.0482956
49,57.7465204,12.0477476
48,57.7480393,12.0517047
48,57.7469521,12.0502664
48,57.7479538,12.0515421
19,57.705549,11.9242145
19,57.7057163,11.9240343
19,57.7051128,11.9248889
18,57.7057163,11.9240343
17,57.7053951,11.9249107
16,57.705549,11.9242145
16,57.7057163,11.9240343
16,57.7062973,11.9223061
31,57.7056738,11.9245672
30,57.7060045,11.9226226
30,57.7055116,11.9246907
30,57.7058455,11.9227961
29,57.705761,11.9234625
29,57.705645,11.924934
29,57.7057387,11.9237495
28,57.7056738,11.9245672
28,57.7057387,11.9237495
28,57.705645,11.924934
28,57.7057163,11.9240343
28,57.705645,11.924934
27,57.7057387,11.9237495
26,57.7060045,11.9226226
26,57.705761,11.9234625
25,57.7062973,11.9223061
25,57.7057387,11.9237495
24,57.7056738,11.9245672
24,57.7062973,11.9223061
34,57.7054086,11.9236033
34,57.705761,11.9234625
34,57.7055116,11.9246907
33,57.7062973,11.9223061
33,57.705761,11.9234625
33,57.705549,11.9242145
33,57.7051128,11.9248889
33,57.7047482,11.924741
33,57.7052752,11.9237861
32,57.7054086,11.9236033
32,57.7055731,11.9239088
32,57.7056738,11.9245672
32,57.7057163,11.9240343
32,57.705549,11.9242145
32,57.7057387,11.9237495
32,57.7057387,11.9237495
32,57.7051132,11.924581
39,57.7053951,11.9249107
38,57.7057163,11.9240343
38,57.7058455,11.9227961
38,57.7051132,11.924581
37,57.705761,11.9234625
37,57.7060045,11.9226226
37,57.7062973,11.9223061
37,57.7047482,11.924741
37,57.7057163,11.9240343
36,57.7055731,11.9239088
36,57.7051128,11.9248889
36,57.7047482,11.924741
36,57.7052752,11.9237861
43,57.7062973,11.9223061
43,57.7055116,11.9246907
43,57.7053177,11.9236468
42,57.7055116,11.9246907
42,57.7057163,11.9240343
42,57.705549,11.9242145
42,57.7061223,11.9224931
42,57.7058455,11.9227961
42,57.7062973,11.9223061
41,57.705645,11.924934
41,57.705761,11.9234625
41,57.705549,11.9242145
40,57.7053177,11.9236468
40,57.7055116,11.9246907
40,57.7060045,11.9226226
40,57.7055731,11.9239088
40,57.7062973,11.9223061
40,57.7060045,11.9226226
40,57.7051132,11.924581
45,57.705761,11.9234625
45,57.7057163,11.9240343
45,57.7061223,11.9224931
45,57.7058455,11.9227961
45,57.7052752,11.9237861
45,57.7047482,11.924741
45,57.7057163,11.9240343
44,57.7055116,11.9246907
44,57.7047482,11.924741
44,57.7057163,11.9240343
44,57.7051132,11.924581
44,57.7055731,11.9239088
44,57.7057163,11.9240343
44,57.7061223,11.9224931
50,57.7057163,11.9240343
50,57.7051132,11.924581
50,57.7057387,11.9237495
50,57.7057163,11.9240343
50,57.7053951,11.9249107
50,57.705645,11.924934
49,57.7053951,11.9249107
49,57.7057163,11.9240343
49,57.7058455,11.9227961
49,57.705549,11.9242145
48,57.7058455,11.9227961
48,57.7061223,11.9224931
48,57.705761,11.9234625
55,57.7062973,11.9223061
55,57.7057387,11.9237495
55,57.7060045,11.9226226
55,57.7061223,11.9224931
55,57.7054086,11.9236033
55,57.7051128,11.9248889
55,57.7058455,11.9227961
54,57.7054086,11.9236033
54,57.7051128,11.9248889
54,57.705761,11.9234625
54,57.7056738,11.9245672
53,57.705645,11.924934
53,57.7053951,11.9249107
52,57.705761,11.9234625
52,57.7060045,11.9226226
52,57.7054086,11.9236033
52,57.7047482,11.924741
52,57.7056738,11.9245672
52,57.705645,11.924934
57,57.7051084,11.9240146
57,57.7061223,11.9224931
57,57.7057387,11.9237495
56,57.7057387,11.9237495
56,57.705645,11.924934
56,57.705645,11.924934
56,57.705761,11.9234625
56,57.7047482,11.924741
56,57.7051084,11.9240146
56,57.7054086,11.9236033
56,57.7053951,11.9249107
56,57.7056738,11.9245672
59,57.7052752,11.9237861
59,57.7053177,11.9236468
59,57.7057387,11.9237495
59,57.7047482,11.924741
59,57.7053951,11.9249107
59,57.7054086,11.9236033
58,57.7051084,11.9240146
58,57.7047482,11.924741
58,57.7061223,11.9224931
61,57.7054086,11.9236033
60,57.7053177,11.9236468
60,57.7054086,11.9236033
60,57.7053951,11.9249107
60,57.705645,11.924934
60,57.705549,11.9242145
60,57.7057163,11.9240343
60,57.7061223,11.9224931
60,57.7051084,11.9240146
63,57.705549,11.9242145
63,57.7052752,11.9237861
63,57.7056738,11.9245672
63,57.7062973,11.9223061
62,57.7057163,11.9240343
62,57.7056738,11.9245672
62,57.7051084,11.9240146
62,57.7058455,11.9227961
62,57.7053951,11.9249107
62,57.7061223,11.9224931
62,57.705549,11.9242145
64,57.7052752,11.9237861
64,57.705549,11.9242145
63,57.7047482,11.924741
63,57.7053177,11.9236468
63,57.705549,11.9242145
63,57.7061223,11.9224931
63,57.7051084,11.9240146
63,57.7057163,11.9240343
63,57.705645,11.924934
63,57.7053951,11.9249107
63,57.705645,11.924934
63,57.7057387,11.9237495
65,57.7055731,11.9239088
65,57.7054086,11.9236033
65,57.7062973,11.9223061
65,57.7047482,11.924741
65,57.7052752,11.9237861
64,57.7051128,11.9248889
64,57.7055731,11.9239088
64,57.7051132,11.924581
64,57.7055731,11.9239088
64,57.7058455,11.9227961
64,57.705645,11.924934
64,57.7047482,11.924741
64,57.7047482,11.924741
64,57.7051084,11.9240146
67,57.7053951,11.9249107
67,57.705549,11.9242145
66,57.7053951,11.9249107
66,57.705645,11.924934
66,57.7056738,11.9245672
66,57.7053177,11.9236468
66,57.7051132,11.924581
66,57.705549,11.9242145
66,57.7052752,11.9237861
66,57.7057387,11.9237495
66,57.7055731,11.9239088
69,57.705761,11.9234625
69,57.7047482,11.924741
69,57.7058455,11.9227961
68,57.7055731,11.9239088
68,57.7062973,11.9223061
68,57.7051084,11.9240146
68,57.705761,11.9234625
68,57.7058455,11.9227961
71,57.7057387,11.9237495
71,57.7055116,11.9246907
71,57.7053177,11.9236468
71,57.7047482,11.924741
